"recode_name","updated_recode_name","indicator_ID_Github","indicator_ID_Github_raw","indicator_def_github","indicator_def_github_raw","indicator_chapter","indicator_R_bundle","start_position","end_position","matched_pattern"
"IRdata","IRdata","dv_sex_hus_form","dv_sex_hus_form","Person committing sexual violence: former husband/partner","Person committing sexual violence: former husband/partner","Chap17_DV","DV_VIOL",19457,19557,"set_variable_labels(dv_sex_hus_form = ""Person committing sexual violence: former husband/partner"")  "
"IRdata","IRdata","dv_sex_bf","dv_sex_bf","Person committing sexual violence: current/former boyfriend","Person committing sexual violence: current/former boyfriend","Chap17_DV","DV_VIOL",19856,19952,"set_variable_labels(dv_sex_bf = ""Person committing sexual violence: current/former boyfriend"")  "
"IRdata","IRdata","dv_sex_father","dv_sex_father","Person committing sexual violence: father/step-father","Person committing sexual violence: father/step-father","Chap17_DV","DV_VIOL",20168,20262,"set_variable_labels(dv_sex_father = ""Person committing sexual violence: father/step-father"")  "
"IRdata","IRdata","dv_sex_brother","dv_sex_brother","Person committing sexual violence: bother","Person committing sexual violence: bother","Chap17_DV","DV_VIOL",20469,20552,"set_variable_labels(dv_sex_brother = ""Person committing sexual violence: bother"")  "
"IRdata","IRdata","dv_sex_other_rel","dv_sex_other_rel","Person committing sexual violence: other relative","Person committing sexual violence: other relative","Chap17_DV","DV_VIOL",20770,20863,"set_variable_labels(dv_sex_other_rel = ""Person committing sexual violence: other relative"")  "
"IRdata","IRdata","dv_sex_inlaw","dv_sex_inlaw","Person committing sexual violence: an in-law","Person committing sexual violence: an in-law","Chap17_DV","DV_VIOL",21065,21149,"set_variable_labels(dv_sex_inlaw = ""Person committing sexual violence: an in-law"")  "
"IRdata","IRdata","dv_sex_friend","dv_sex_friend","Person committing sexual violence: own friend/acquaintance","Person committing sexual violence: own friend/acquaintance","Chap17_DV","DV_VIOL",21369,21468,"set_variable_labels(dv_sex_friend = ""Person committing sexual violence: own friend/acquaintance"")  "
"IRdata","IRdata","dv_sex_friend_fam","dv_sex_friend_fam","Person committing sexual violence: a family friend","Person committing sexual violence: a family friend","Chap17_DV","DV_VIOL",21694,21789,"set_variable_labels(dv_sex_friend_fam = ""Person committing sexual violence: a family friend"")  "
"IRdata","IRdata","dv_sex_teacher","dv_sex_teacher","Person committing sexual violence: teacher","Person committing sexual violence: teacher","Chap17_DV","DV_VIOL",21997,22081,"set_variable_labels(dv_sex_teacher = ""Person committing sexual violence: teacher"")  "
"IRdata","IRdata","dv_sex_atwork","dv_sex_atwork","Person committing sexual violence: employer/someone at work","Person committing sexual violence: employer/someone at work","Chap17_DV","DV_VIOL",22304,22404,"set_variable_labels(dv_sex_atwork = ""Person committing sexual violence: employer/someone at work"")  "
"IRdata","IRdata","dv_sex_police","dv_sex_police","Person committing sexual violence: police/soldier","Person committing sexual violence: police/soldier","Chap17_DV","DV_VIOL",22617,22707,"set_variable_labels(dv_sex_police = ""Person committing sexual violence: police/soldier"")  "
"IRdata","IRdata","dv_sex_relig","dv_sex_relig","Person committing sexual violence: a priest or religious leader","Person committing sexual violence: a priest or religious leader","Chap17_DV","DV_VIOL",22927,23030,"set_variable_labels(dv_sex_relig = ""Person committing sexual violence: a priest or religious leader"")  "
"IRdata","IRdata","dv_sex_stranger","dv_sex_stranger","Person committing sexual violence: stranger","Person committing sexual violence: stranger","Chap17_DV","DV_VIOL",23241,23327,"set_variable_labels(dv_sex_stranger = ""Person committing sexual violence: stranger"")  "
"IRdata","IRdata","dv_sex_other","dv_sex_other","Person committing sexual violence: other","Person committing sexual violence: other","Chap17_DV","DV_VIOL",23529,23609,"set_variable_labels(dv_sex_other = ""Person committing sexual violence: other"")  "
"IRdata","IRdata","dv_sex_missing","dv_sex_missing","Person committing sexual violence: missing","Person committing sexual violence: missing","Chap17_DV","DV_VIOL",23817,23901,"set_variable_labels(dv_sex_missing = ""Person committing sexual violence: missing"")  "
"IRdata","IRdata","dv_help_seek","dv_help_seek","Sought help to stop violence","Sought help to stop violence","Chap17_DV","DV_VIOL",24468,24536,"set_variable_labels(dv_help_seek = ""Sought help to stop violence"")  "
"IRdata","IRdata","dv_help_fam","dv_help_fam","Sought help from own family","Sought help from own family","Chap17_DV","DV_VIOL",24843,24909,"set_variable_labels(dv_help_fam = ""Sought help from own family"")  "
"IRdata","IRdata","dv_help_hfam","dv_help_hfam","Sought help from husbands family","Sought help from husbands family","Chap17_DV","DV_VIOL",25186,25259,"set_variable_labels(dv_help_hfam = ""Sought help from husband's family"")  "
"IRdata","IRdata","dv_help_husb","dv_help_husb","Sought help from husband","Sought help from husband","Chap17_DV","DV_VIOL",25485,25549,"set_variable_labels(dv_help_husb = ""Sought help from husband"")  "
"IRdata","IRdata","dv_help_bf","dv_help_bf","Sought help from boyfriend","Sought help from boyfriend","Chap17_DV","DV_VIOL",25783,25847,"set_variable_labels(dv_help_bf = ""Sought help from boyfriend"")  "
"IRdata","IRdata","dv_help_friend","dv_help_friend","Sought help from friend","Sought help from friend","Chap17_DV","DV_VIOL",26097,26162,"set_variable_labels(dv_help_friend = ""Sought help from friend"")  "
"IRdata","IRdata","dv_help_neighbor","dv_help_neighbor","Sought help from neighbor","Sought help from neighbor","Chap17_DV","DV_VIOL",26397,26466,"set_variable_labels(dv_help_neighbor = ""Sought help from neighbor"")  "
"IRdata","IRdata","dv_help_relig","dv_help_relig","Sought help from religious leader","Sought help from religious leader","Chap17_DV","DV_VIOL",26704,26778,"set_variable_labels(dv_help_relig = ""Sought help from religious leader"")  "
"IRdata","IRdata","dv_help_doc","dv_help_doc","Sought help from doctor or medical personnel","Sought help from doctor or medical personnel","Chap17_DV","DV_VIOL",27023,27106,"set_variable_labels(dv_help_doc = ""Sought help from doctor or medical personnel"")  "
"IRdata","IRdata","dv_help_police","dv_help_police","Sought help from police","Sought help from police","Chap17_DV","DV_VIOL",27336,27401,"set_variable_labels(dv_help_police = ""Sought help from police"")  "
"IRdata","IRdata","dv_help_lawyer","dv_help_lawyer","Sought help from lawyer","Sought help from lawyer","Chap17_DV","DV_VIOL",27631,27696,"set_variable_labels(dv_help_lawyer = ""Sought help from lawyer"")  "
"IRdata","IRdata","dv_help_sw","dv_help_sw","Sought help from social work organization","Sought help from social work organization","Chap17_DV","DV_VIOL",27936,28015,"set_variable_labels(dv_help_sw = ""Sought help from social work organization"")  "
"IRdata","IRdata","dv_help_other","dv_help_other","Sought help from other","Sought help from other","Chap17_DV","DV_VIOL",28316,28378,"set_variable_labels(dv_help_other = ""Sought help from other"") "
"IRdata","IRdata","fg_type_wm","fg_type_wm","Type of female circumcision among women age 15-49","Type of female circumcision among women age 15-49","Chap18_FG","FG_CIRCUM",2838,2925,"set_variable_labels(fg_type_wm = ""Type of female circumcision among women age 15-49"")  "
"IRdata","IRdata","fg_age_wm","fg_age_wm","Age at circumcision among women age 15-49","Age at circumcision among women age 15-49","Chap18_FG","FG_CIRCUM",3323,3401,"set_variable_labels(fg_age_wm = ""Age at circumcision among women age 15-49"")  "
"IRdata","IRdata","fg_sewn_wm","fg_sewn_wm","Female circumcision type is sewn closed among women age 15-49","Female circumcision type is sewn closed among women age 15-49","Chap18_FG","FG_CIRCUM",3621,3720,"set_variable_labels(fg_sewn_wm = ""Female circumcision type is sewn closed among women age 15-49"")  "
"IRdata","IRdata","fg_who_wm","fg_who_wm","Person who performed the circumcision among women age 15-49","Person who performed the circumcision among women age 15-49","Chap18_FG","FG_CIRCUM",4303,4399,"set_variable_labels(fg_who_wm = ""Person who performed the circumcision among women age 15-49"")  "
"IRdata","IRdata","ch_know_ors","ch_know_ors","Know about ORS as treatment for diarrhea among women with birth in the last 5 years","Know about ORS as treatment for diarrhea among women with birth in the last 5 years","Chap10_CH","CH_KNOW_ORS",1007,1128,"set_variable_labels(ch_know_ors = ""Know about ORS as treatment for diarrhea among women with birth in the last 5 years"") "
"KRdata","KRdata","ch_size_birth","ch_size_birth","Size of child at birth as reported by mother","Size of child at birth as reported by mother","Chap10_CH","CH_SIZE",1196,1281,"set_variable_labels(ch_size_birth = ""Size of child at birth as reported by mother"")  "
"KRdata","KRdata","ch_report_bw","ch_report_bw","Has a reported birth weight","Has a reported birth weight","Chap10_CH","CH_SIZE",1503,1571,"set_variable_labels(ch_report_bw = ""Has a reported birth weight"")   "
"KRdata","KRdata","ch_below_2p5","ch_below_2p5","Birth weight less than 2.5 kg","Birth weight less than 2.5 kg","Chap10_CH","CH_SIZE",1810,1877,"set_variable_labels(ch_below_2p5 = ""Birth weight less than 2.5 kg"")"
"KRvac","KRvac","ch_bcg_either","ch_bcg_either","BCG vaccination according to either source","BCG vaccination according to either source","Chap10_CH","CH_VAC",6536,6619,"set_variable_labels(ch_bcg_either = ""BCG vaccination according to either source"")  "
"KRvac","KRvac","ch_bcg_moth","ch_bcg_moth","BCG vaccination according to mother","BCG vaccination according to mother","Chap10_CH","CH_VAC",6815,6889,"set_variable_labels(ch_bcg_moth = ""BCG vaccination according to mother"")  "
"KRvac","KRvac","ch_bcg_card","ch_bcg_card","BCG vaccination according to card","BCG vaccination according to card","Chap10_CH","CH_VAC",7077,7150,"set_variable_labels(ch_bcg_card = ""BCG vaccination according to card"")   "
"KRvac","KRvac","ch_pent1_either","ch_pent1_either","Pentavalent 1st dose vaccination according to either source","Pentavalent 1st dose vaccination according to either source","Chap10_CH","CH_VAC",7783,7884,"set_variable_labels(ch_pent1_either = ""Pentavalent 1st dose vaccination according to either source"") "
"KRvac","KRvac","ch_pent2_either","ch_pent2_either","Pentavalent 2nd dose vaccination according to either source","Pentavalent 2nd dose vaccination according to either source","Chap10_CH","CH_VAC",8023,8124,"set_variable_labels(ch_pent2_either = ""Pentavalent 2nd dose vaccination according to either source"") "
"KRvac","KRvac","ch_pent3_either","ch_pent3_either","Pentavalent 3rd dose vaccination according to either source","Pentavalent 3rd dose vaccination according to either source","Chap10_CH","CH_VAC",8263,8366,"set_variable_labels(ch_pent3_either = ""Pentavalent 3rd dose vaccination according to either source"")   "
"KRvac","KRvac","ch_pent1_moth","ch_pent1_moth","Pentavalent 1st dose vaccination according to mother","Pentavalent 1st dose vaccination according to mother","Chap10_CH","CH_VAC",8559,8651,"set_variable_labels(ch_pent1_moth = ""Pentavalent 1st dose vaccination according to mother"") "
"KRvac","KRvac","ch_pent2_moth","ch_pent2_moth","Pentavalent 2nd dose vaccination according to mother","Pentavalent 2nd dose vaccination according to mother","Chap10_CH","CH_VAC",8798,8890,"set_variable_labels(ch_pent2_moth = ""Pentavalent 2nd dose vaccination according to mother"") "
"KRvac","KRvac","ch_pent3_moth","ch_pent3_moth","Pentavalent 3rd dose vaccination according to mother","Pentavalent 3rd dose vaccination according to mother","Chap10_CH","CH_VAC",9037,9131,"set_variable_labels(ch_pent3_moth = ""Pentavalent 3rd dose vaccination according to mother"")   "
"KRvac","KRvac","ch_pent1_card","ch_pent1_card","Pentavalent 1st dose vaccination according to card","Pentavalent 1st dose vaccination according to card","Chap10_CH","CH_VAC",9316,9406,"set_variable_labels(ch_pent1_card = ""Pentavalent 1st dose vaccination according to card"") "
"KRvac","KRvac","ch_pent2_card","ch_pent2_card","Pentavalent 2nd dose vaccination according to card","Pentavalent 2nd dose vaccination according to card","Chap10_CH","CH_VAC",9553,9643,"set_variable_labels(ch_pent2_card = ""Pentavalent 2nd dose vaccination according to card"") "
"KRvac","KRvac","ch_pent3_card","ch_pent3_card","Pentavalent 3rd dose vaccination according to card","Pentavalent 3rd dose vaccination according to card","Chap10_CH","CH_VAC",9790,9882,"set_variable_labels(ch_pent3_card = ""Pentavalent 3rd dose vaccination according to card"")   "
"KRvac","KRvac","ch_polio0_either","ch_polio0_either","Polio at birth vaccination according to either source","Polio at birth vaccination according to either source","Chap10_CH","CH_VAC",10539,10635,"set_variable_labels(ch_polio0_either = ""Polio at birth vaccination according to either source"") "
"KRvac","KRvac","ch_polio1_either","ch_polio1_either","Polio 1st dose vaccination according to either source","Polio 1st dose vaccination according to either source","Chap10_CH","CH_VAC",10778,10874,"set_variable_labels(ch_polio1_either = ""Polio 1st dose vaccination according to either source"") "
"KRvac","KRvac","ch_polio2_either","ch_polio2_either","Polio 2nd dose vaccination according to either source","Polio 2nd dose vaccination according to either source","Chap10_CH","CH_VAC",11017,11113,"set_variable_labels(ch_polio2_either = ""Polio 2nd dose vaccination according to either source"") "
"KRvac","KRvac","ch_polio3_either","ch_polio3_either","Polio 3rd dose vaccination according to either source","Polio 3rd dose vaccination according to either source","Chap10_CH","CH_VAC",11256,11355,"set_variable_labels(ch_polio3_either = ""Polio 3rd dose vaccination according to either source"")    "
"KRvac","KRvac","ch_polio0_moth","ch_polio0_moth","Polio at birth vaccination according to mother","Polio at birth vaccination according to mother","Chap10_CH","CH_VAC",11559,11646,"set_variable_labels(ch_polio0_moth = ""Polio at birth vaccination according to mother"") "
"KRvac","KRvac","ch_polio1_moth","ch_polio1_moth","Polio 1st dose vaccination according to mother","Polio 1st dose vaccination according to mother","Chap10_CH","CH_VAC",11796,11883,"set_variable_labels(ch_polio1_moth = ""Polio 1st dose vaccination according to mother"") "
"KRvac","KRvac","ch_polio2_moth","ch_polio2_moth","Polio 2nd dose vaccination according to mother","Polio 2nd dose vaccination according to mother","Chap10_CH","CH_VAC",12034,12121,"set_variable_labels(ch_polio2_moth = ""Polio 2nd dose vaccination according to mother"") "
"KRvac","KRvac","ch_polio3_moth","ch_polio3_moth","Polio 3rd dose vaccination according to mother","Polio 3rd dose vaccination according to mother","Chap10_CH","CH_VAC",12272,12361,"set_variable_labels(ch_polio3_moth = ""Polio 3rd dose vaccination according to mother"")   "
"KRvac","KRvac","ch_polio0_card","ch_polio0_card","Polio at birth vaccination according to card","Polio at birth vaccination according to card","Chap10_CH","CH_VAC",12557,12642,"set_variable_labels(ch_polio0_card = ""Polio at birth vaccination according to card"") "
"KRvac","KRvac","ch_polio1_card","ch_polio1_card","Polio 1st dose vaccination according to card","Polio 1st dose vaccination according to card","Chap10_CH","CH_VAC",12792,12877,"set_variable_labels(ch_polio1_card = ""Polio 1st dose vaccination according to card"") "
"KRvac","KRvac","ch_polio2_card","ch_polio2_card","Polio 2nd dose vaccination according to card","Polio 2nd dose vaccination according to card","Chap10_CH","CH_VAC",13028,13113,"set_variable_labels(ch_polio2_card = ""Polio 2nd dose vaccination according to card"") "
"KRvac","KRvac","ch_polio3_card","ch_polio3_card","Polio 3rd dose vaccination according to card","Polio 3rd dose vaccination according to card","Chap10_CH","CH_VAC",13264,13351,"set_variable_labels(ch_polio3_card = ""Polio 3rd dose vaccination according to card"")   "
"KRvac","KRvac","ch_pneumo1_either","ch_pneumo1_either","Pneumococcal 1st dose vaccination according to either source","Pneumococcal 1st dose vaccination according to either source","Chap10_CH","CH_VAC",14085,14189,"set_variable_labels(ch_pneumo1_either = ""Pneumococcal 1st dose vaccination according to either source"") "
"KRvac","KRvac","ch_pneumo2_either","ch_pneumo2_either","Pneumococcal 2nd dose vaccination according to either source","Pneumococcal 2nd dose vaccination according to either source","Chap10_CH","CH_VAC",14335,14439,"set_variable_labels(ch_pneumo2_either = ""Pneumococcal 2nd dose vaccination according to either source"") "
"KRvac","KRvac","ch_pneumo3_either","ch_pneumo3_either","Pneumococcal 3rd dose vaccination according to either source","Pneumococcal 3rd dose vaccination according to either source","Chap10_CH","CH_VAC",14585,14691,"set_variable_labels(ch_pneumo3_either = ""Pneumococcal 3rd dose vaccination according to either source"")   "
"KRvac","KRvac","ch_pneumo1_moth","ch_pneumo1_moth","Pneumococcal 1st dose vaccination according to mother","Pneumococcal 1st dose vaccination according to mother","Chap10_CH","CH_VAC",14900,14995,"set_variable_labels(ch_pneumo1_moth = ""Pneumococcal 1st dose vaccination according to mother"") "
"KRvac","KRvac","ch_pneumo2_moth","ch_pneumo2_moth","Pneumococcal 2nd dose vaccination according to mother","Pneumococcal 2nd dose vaccination according to mother","Chap10_CH","CH_VAC",15149,15244,"set_variable_labels(ch_pneumo2_moth = ""Pneumococcal 2nd dose vaccination according to mother"") "
"KRvac","KRvac","ch_pneumo3_moth","ch_pneumo3_moth","Pneumococcal 3rd dose vaccination according to mother","Pneumococcal 3rd dose vaccination according to mother","Chap10_CH","CH_VAC",15398,15495,"set_variable_labels(ch_pneumo3_moth = ""Pneumococcal 3rd dose vaccination according to mother"")   "
"KRvac","KRvac","ch_pneumo1_card","ch_pneumo1_card","Pneumococcal 1st dose vaccination according to card","Pneumococcal 1st dose vaccination according to card","Chap10_CH","CH_VAC",15696,15789,"set_variable_labels(ch_pneumo1_card = ""Pneumococcal 1st dose vaccination according to card"") "
"KRvac","KRvac","ch_pneumo2_card","ch_pneumo2_card","Pneumococcal 2nd dose vaccination according to card","Pneumococcal 2nd dose vaccination according to card","Chap10_CH","CH_VAC",15943,16036,"set_variable_labels(ch_pneumo2_card = ""Pneumococcal 2nd dose vaccination according to card"") "
"KRvac","KRvac","ch_pneumo3_card","ch_pneumo3_card","Pneumococcal 3rd dose vaccination according to card","Pneumococcal 3rd dose vaccination according to card","Chap10_CH","CH_VAC",16190,16286,"set_variable_labels(ch_pneumo3_card = ""Pneumococcal 3rd dose vaccination according to card"")    "
"KRvac","KRvac","ch_rotav1_either","ch_rotav1_either","Rotavirus 1st dose vaccination according to either source","Rotavirus 1st dose vaccination according to either source","Chap10_CH","CH_VAC",17005,17105,"set_variable_labels(ch_rotav1_either = ""Rotavirus 1st dose vaccination according to either source"") "
"KRvac","KRvac","ch_rotav2_either","ch_rotav2_either","Rotavirus 2nd dose vaccination according to either source","Rotavirus 2nd dose vaccination according to either source","Chap10_CH","CH_VAC",17248,17348,"set_variable_labels(ch_rotav2_either = ""Rotavirus 2nd dose vaccination according to either source"") "
"KRvac","KRvac","ch_rotav3_either","ch_rotav3_either","Rotavirus 3rd dose vaccination according to either source","Rotavirus 3rd dose vaccination according to either source","Chap10_CH","CH_VAC",17491,17593,"set_variable_labels(ch_rotav3_either = ""Rotavirus 3rd dose vaccination according to either source"")   "
"KRvac","KRvac","ch_rotav1_moth","ch_rotav1_moth","Rotavirus 1st dose vaccination according to mother","Rotavirus 1st dose vaccination according to mother","Chap10_CH","CH_VAC",17796,17887,"set_variable_labels(ch_rotav1_moth = ""Rotavirus 1st dose vaccination according to mother"") "
"KRvac","KRvac","ch_rotav2_moth","ch_rotav2_moth","Rotavirus 2nd dose vaccination according to mother","Rotavirus 2nd dose vaccination according to mother","Chap10_CH","CH_VAC",18038,18129,"set_variable_labels(ch_rotav2_moth = ""Rotavirus 2nd dose vaccination according to mother"") "
"KRvac","KRvac","ch_rotav3_moth","ch_rotav3_moth","Rotavirus 3rd dose vaccination according to mother","Rotavirus 3rd dose vaccination according to mother","Chap10_CH","CH_VAC",18280,18373,"set_variable_labels(ch_rotav3_moth = ""Rotavirus 3rd dose vaccination according to mother"")   "
"KRvac","KRvac","ch_rotav1_card","ch_rotav1_card","Rotavirus 1st dose vaccination according to card","Rotavirus 1st dose vaccination according to card","Chap10_CH","CH_VAC",18568,18657,"set_variable_labels(ch_rotav1_card = ""Rotavirus 1st dose vaccination according to card"") "
"KRvac","KRvac","ch_rotav2_card","ch_rotav2_card","Rotavirus 2nd dose vaccination according to card","Rotavirus 2nd dose vaccination according to card","Chap10_CH","CH_VAC",18808,18897,"set_variable_labels(ch_rotav2_card = ""Rotavirus 2nd dose vaccination according to card"") "
"KRvac","KRvac","ch_rotav3_card","ch_rotav3_card","Rotavirus 3rd dose vaccination according to card","Rotavirus 3rd dose vaccination according to card","Chap10_CH","CH_VAC",19048,19140,"set_variable_labels(ch_rotav3_card = ""Rotavirus 3rd dose vaccination according to card"")    "
"KRvac","KRvac","ch_meas_either","ch_meas_either","Measles vaccination according to either source","Measles vaccination according to either source","Chap10_CH","CH_VAC",19362,19450,"set_variable_labels(ch_meas_either = ""Measles vaccination according to either source"")  "
"KRvac","KRvac","ch_meas_moth","ch_meas_moth","Measles vaccination according to mother","Measles vaccination according to mother","Chap10_CH","CH_VAC",19652,19731,"set_variable_labels(ch_meas_moth = ""Measles vaccination according to mother"")  "
"KRvac","KRvac","ch_meas_card","ch_meas_card","Measles vaccination according to card","Measles vaccination according to card","Chap10_CH","CH_VAC",19925,20002,"set_variable_labels(ch_meas_card = ""Measles vaccination according to card"")  "
"KRvac","KRvac","ch_allvac_either","ch_allvac_either","All basic vaccinations according to either source","All basic vaccinations according to either source","Chap10_CH","CH_VAC",20258,20351,"set_variable_labels(ch_allvac_either = ""All basic vaccinations according to either source"")  "
"KRvac","KRvac","ch_allvac_moth","ch_allvac_moth","All basic vaccinations according to mother","All basic vaccinations according to mother","Chap10_CH","CH_VAC",20588,20672,"set_variable_labels(ch_allvac_moth = ""All basic vaccinations according to mother"")  "
"KRvac","KRvac","ch_allvac_card","ch_allvac_card","All basic vaccinations according to card","All basic vaccinations according to card","Chap10_CH","CH_VAC",20909,20991,"set_variable_labels(ch_allvac_card = ""All basic vaccinations according to card"")  "
"KRvac","KRvac","ch_novac_either","ch_novac_either","No vaccinations according to either source","No vaccinations according to either source","Chap10_CH","CH_VAC",21409,21494,"set_variable_labels(ch_novac_either = ""No vaccinations according to either source"")  "
"KRvac","KRvac","ch_novac_moth","ch_novac_moth","No vaccinations according to mother","No vaccinations according to mother","Chap10_CH","CH_VAC",21901,21977,"set_variable_labels(ch_novac_moth = ""No vaccinations according to mother"")  "
"KRvac","KRvac","ch_novac_card","ch_novac_card","No vaccinations according to card","No vaccinations according to card","Chap10_CH","CH_VAC",22383,22456,"set_variable_labels(ch_novac_card = ""No vaccinations according to card"") "
"KRvac","KRvac","ch_card_ever_had","ch_card_ever_had","Ever had a vaccination card","Ever had a vaccination card","Chap10_CH","CH_VAC",22670,22741,"set_variable_labels(ch_card_ever_had = ""Ever had a vaccination card"")  "
"KRvac","KRvac","ch_card_seen","ch_card_seen","Vaccination card seen","Vaccination card seen","Chap10_CH","CH_VAC",22897,22957,"set_variable_labels(ch_card_seen = ""Vaccination card seen"") "
"KRstool","KRstool","ch_stool_dispose","ch_stool_dispose","How childs stool was disposed among youngest children under age 2 living with mother","How childs stool was disposed among youngest children under age 2 living with mother","Chap10_CH","CH_STOOL",1867,1996,"set_variable_labels(ch_stool_dispose = ""How child's stool was disposed among youngest children under age 2 living with mother"")  "
"KRstool","KRstool","ch_stool_safe","ch_stool_safe","Childs stool was disposed of appropriately among youngest children under age 2 living with mother","Childs stool was disposed of appropriately among youngest children under age 2 living with mother","Chap10_CH","CH_STOOL",2210,2349,"set_variable_labels(ch_stool_safe = ""Child's stool was disposed of appropriately among youngest children under age 2 living with mother"")  "
"KRdata","KRdata","ch_diar","ch_diar","Diarrhea in the 2 weeks before the survey","Diarrhea in the 2 weeks before the survey","Chap10_CH","CH_DIAR",3803,3879,"set_variable_labels(ch_diar = ""Diarrhea in the 2 weeks before the survey"")  "
"KRdata","KRdata","ch_diar_care","ch_diar_care","Advice or treatment sought for diarrhea","Advice or treatment sought for diarrhea","Chap10_CH","CH_DIAR",4989,5068,"set_variable_labels(ch_diar_care = ""Advice or treatment sought for diarrhea"")  "
"KRdata","KRdata","ch_diar_liq","ch_diar_liq","Amount of liquids given for child with diarrhea","Amount of liquids given for child with diarrhea","Chap10_CH","CH_DIAR",5584,5670,"set_variable_labels(ch_diar_liq = ""Amount of liquids given for child with diarrhea"")  "
"KRdata","KRdata","ch_diar_food","ch_diar_food","Amount of food given for child with diarrhea","Amount of food given for child with diarrhea","Chap10_CH","CH_DIAR",6248,6333,"set_variable_labels(ch_diar_food = ""Amount of food given for child with diarrhea"")   "
"KRdata","KRdata","ch_diar_ors","ch_diar_ors","Given oral rehydration salts for diarrhea","Given oral rehydration salts for diarrhea","Chap10_CH","CH_DIAR",6563,6643,"set_variable_labels(ch_diar_ors = ""Given oral rehydration salts for diarrhea"")  "
"KRdata","KRdata","ch_diar_rhf","ch_diar_rhf","Given recommended homemade fluids for diarrhea","Given recommended homemade fluids for diarrhea","Chap10_CH","CH_DIAR",6862,6947,"set_variable_labels(ch_diar_rhf = ""Given recommended homemade fluids for diarrhea"")  "
"KRdata","KRdata","ch_diar_ors_rhf","ch_diar_ors_rhf","Given either ORS or RHF for diarrhea","Given either ORS or RHF for diarrhea","Chap10_CH","CH_DIAR",7209,7288,"set_variable_labels(ch_diar_ors_rhf = ""Given either ORS or RHF for diarrhea"")  "
"KRdata","KRdata","ch_diar_zinc","ch_diar_zinc","Given zinc for diarrhea","Given zinc for diarrhea","Chap10_CH","CH_DIAR",7500,7563,"set_variable_labels(ch_diar_zinc = ""Given zinc for diarrhea"")  "
"KRdata","KRdata","ch_diar_zinc_ors","ch_diar_zinc_ors","Given zinc and ORS for diarrhea","Given zinc and ORS for diarrhea","Chap10_CH","CH_DIAR",7823,7898,"set_variable_labels(ch_diar_zinc_ors = ""Given zinc and ORS for diarrhea"")  "
"KRdata","KRdata","ch_diar_ors_fluid","ch_diar_ors_fluid","Given ORS or increased fluids for diarrhea","Given ORS or increased fluids for diarrhea","Chap10_CH","CH_DIAR",8169,8256,"set_variable_labels(ch_diar_ors_fluid = ""Given ORS or increased fluids for diarrhea"")  "
"KRdata","KRdata","ch_diar_ort","ch_diar_ort","Given oral rehydration treatment or increased liquids for diarrhea","Given oral rehydration treatment or increased liquids for diarrhea","Chap10_CH","CH_DIAR",8523,8628,"set_variable_labels(ch_diar_ort = ""Given oral rehydration treatment or increased liquids for diarrhea"")  "
"KRdata","KRdata","ch_diar_ort_feed","ch_diar_ort_feed","Given ORT and continued feeding for diarrhea","Given ORT and continued feeding for diarrhea","Chap10_CH","CH_DIAR",8936,9024,"set_variable_labels(ch_diar_ort_feed = ""Given ORT and continued feeding for diarrhea"")  "
"KRdata","KRdata","ch_diar_antib","ch_diar_antib","Given antibiotic drugs for diarrhea","Given antibiotic drugs for diarrhea","Chap10_CH","CH_DIAR",9256,9332,"set_variable_labels(ch_diar_antib = ""Given antibiotic drugs for diarrhea"")  "
"KRdata","KRdata","ch_diar_antim","ch_diar_antim","Given antimotility drugs for diarrhea","Given antimotility drugs for diarrhea","Chap10_CH","CH_DIAR",9559,9637,"set_variable_labels(ch_diar_antim = ""Given antimotility drugs for diarrhea"")  "
"KRdata","KRdata","ch_diar_intra","ch_diar_intra","Given Intravenous solution for diarrhea","Given Intravenous solution for diarrhea","Chap10_CH","CH_DIAR",9866,9946,"set_variable_labels(ch_diar_intra = ""Given Intravenous solution for diarrhea"")  "
"KRdata","KRdata","ch_diar_other","ch_diar_other","Given home remedy or other treatment for diarrhea","Given home remedy or other treatment for diarrhea","Chap10_CH","CH_DIAR",10275,10365,"set_variable_labels(ch_diar_other = ""Given home remedy or other treatment for diarrhea"")  "
"KRdata","KRdata","ch_diar_notrt","ch_diar_notrt","No treatment for diarrhea","No treatment for diarrhea","Chap10_CH","CH_DIAR",10838,10904,"set_variable_labels(ch_diar_notrt = ""No treatment for diarrhea"")  "
"KRdata","KRdata","ch_diar_govh","ch_diar_govh","Diarrhea treatment sought from government hospital among children with diarrhea","Diarrhea treatment sought from government hospital among children with diarrhea","Chap10_CH","CH_DIAR",11645,11764,"set_variable_labels(ch_diar_govh = ""Diarrhea treatment sought from government hospital among children with diarrhea"")  "
"KRdata","KRdata","ch_diar_govh_trt","ch_diar_govh_trt","Diarrhea treatment sought from government hospital among children with diarrhea that sought treatment","Diarrhea treatment sought from government hospital among children with diarrhea that sought treatment","Chap10_CH","CH_DIAR",12003,12148,"set_variable_labels(ch_diar_govh_trt = ""Diarrhea treatment sought from government hospital among children with diarrhea that sought treatment"")  "
